plate,lat,lon
pa,21.068,-108.915
pa,21.253,-108.809
pa,21.347,-108.977
pa,21.451,-108.936
pa,21.536,-108.868
pa,21.643,-108.784
pa,21.774,-108.669
pa,21.905,-108.582
pa,21.905,-108.582
pa,21.96,-108.676
pa,22.102,-108.589
pa,22.201,-108.516
pa,22.277,-108.527
pa,22.44,-108.407
pa,22.613,-108.273
pa,22.712,-108.232
pa,22.712,-108.232
pa,22.986,-108.01
pa,23.082,-108.388
pa,23.241,-108.651
pa,23.613,-108.357
pa,23.674,-108.439
pa,23.814,-108.61
pa,23.984,-108.806
pa,24.151,-109.002
pa,24.396,-109.276
pa,24.658,-109.062
pa,24.735,-109.178
pa,24.857,-109.35
pa,25.016,-109.591
pa,25.18,-109.788
pa,25.339,-110.007
pa,25.557,-109.806
pa,25.607,-109.872
pa,25.706,-110.024
pa,25.89,-110.291
pa,26.066,-110.572
pa,26.225,-110.778
pa,26.36,-110.68
pa,26.416,-110.758
pa,26.535,-110.957
pa,26.723,-111.228
pa,26.927,-111.506
pa,27.105,-111.373
pa,27.215,-111.569
pa,27.497,-111.382
pa,27.57,-111.506
pa,27.694,-111.711
pa,27.906,-112.015
pa,28.125,-112.321
pa,28.322,-112.589
pa,28.499,-112.812
pa,28.715,-113.087
pa,28.95,-113.339
pa,29.008,-113.281
pa,29.205,-113.521
pa,29.44,-113.775
pa,29.646,-113.969
pa,29.73,-113.87
pa,29.834,-113.758
pa,29.982,-113.909
pa,30.12,-114.041
pa,30.314,-113.807
pa,30.513,-113.986
pa,30.68,-114.129
pa,30.912,-114.303
pa,31.097,-114.439
pa,31.194,-114.33
pa,31.356,-114.118
pa,31.459,-114.207
pa,31.602,-114.332
pa,31.786,-114.522
pa,31.995,-114.765
pa,32.236,-115.085
pa,32.418,-115.33
pa,32.512,-115.212
pa,32.71,-115.412
pa,32.876,-115.581
pa,32.958,-115.508
pa,33.04,-115.594
pa,33.13,-115.717
pa,33.237,-115.596
pa,33.421,-115.773
pa,33.421,-115.773
pa,33.771,-116.209
pa,34.042,-116.66
pa,34.181,-117.159
pa,34.35,-117.507
pa,34.441,-117.746
pa,34.564,-118.072
pa,34.658,-118.4
pa,34.837,-118.912
pa,34.981,-119.329
pa,35.45,-119.936
pa,35.91,-120.438
pa,36.338,-120.897
pa,36.698,-121.305
pa,37.205,-122.005
pa,37.527,-122.38
pa,37.874,-122.696
pa,38.541,-123.305
pa,38.997,-123.597
pa,39.439,-123.89
pa,39.914,-124.163
pa,40.311,-124.416
pa,40.313,-124.742
pa,40.313,-124.742
pa,40.354,-125.45
pa,40.39,-126.159
pa,40.422,-126.869
pa,40.45,-127.579
pa,40.538,-127.579
pa,40.573,-127.717
pa,41.081,-127.639
pa,41.589,-127.56
pa,41.555,-127.446
pa,41.641,-127.401
pa,41.692,-127.241
pa,42.357,-127.039
pa,43.014,-126.627
pa,43.419,-127.571
pa,43.818,-128.528
pa,44.208,-129.498
pa,44.589,-130.48
pa,44.929,-130.367
pa,45.285,-130.069
pa,45.414,-130.187
pa,45.736,-129.936
pa,45.896,-129.869
pa,45.943,-130.073
pa,46.196,-130.051
pa,46.229,-129.917
pa,46.433,-129.803
pa,46.401,-129.572
pa,47.065,-129.259
pa,47.727,-128.938
pa,47.835,-129.19
pa,48.324,-128.94
pa,48.476,-129.147
pa,48.869,-128.919
pa,49.177,-129.705
pa,49.479,-130.501
pa,49.983,-130.162
pa,50.055,-130.3
pa,50.217,-130.162
pa,50.298,-130.329
pa,50.465,-130.254
pa,50.908,-130.753
pa,51.185,-131.074
pa,51.612,-130.85
pa,51.612,-130.85
pa,51.886,-131.177
pa,52.259,-131.592
pa,52.697,-132.169
pa,53.127,-132.714
pa,53.522,-133.093
pa,53.924,-133.426
pa,54.377,-133.84
pa,54.812,-134.151
pa,55.316,-134.669
pa,55.819,-135.18
pa,56.102,-135.429
pa,56.621,-135.903
pa,57.118,-136.209
pa,57.634,-136.522
pa,58.09,-136.895
pa,58.438,-137.107
pa,58.925,-137.819
pa,59.336,-138.353
pa,59.762,-138.86
pa,60.09,-139.396
pa,60.381,-140.128
pa,60.31,-141.074
pa,60.401,-141.598
pa,60.465,-142.405
pa,60.206,-143.332
pa,59.918,-144.316
pa,59.576,-144.977
pa,59.273,-145.756
pa,59.273,-145.756
pa,58.814,-146.264
pa,58.352,-146.759
pa,57.832,-147.449
pa,57.347,-148.257
pa,56.925,-149.22
pa,56.623,-150.081
pa,56.499,-150.547
pa,56.309,-151.218
pa,56.058,-152.227
pa,55.61,-153.164
pa,55.239,-154.16
pa,54.785,-155.239
pa,54.527,-156.138
pa,54.318,-157.067
pa,54.101,-157.986
pa,53.855,-159.344
pa,53.741,-160.129
pa,53.621,-160.91
pa,53.496,-161.664
pa,53.367,-162.413
pa,53.18,-163.177
pa,52.988,-163.934
pa,52.818,-164.665
pa,52.644,-165.39
pa,52.453,-166.108
pa,52.257,-166.819
pa,52.001,-167.99
pa,51.74,-168.972
pa,51.632,-169.378
pa,51.44,-170.159
pa,51.306,-170.897
pa,51.171,-171.634
pa,51.069,-172.484
pa,50.964,-173.328
pa,50.896,-174.119
pa,50.826,-174.907
pa,50.745,-175.629
pa,50.588,-176.223
pa,50.496,-177.088
pa,50.484,-177.758
pa,50.49,-178.48
pa,50.496,-179.202
pa,31.983,142.099
pa,30.128,142.473
pa,28.519,143.002
pa,26.737,143.26
pa,10.858,140.772
pa,9.953,138.574
pa,-0.143,149.191
pa,-0.397,149.251
pa,-0.65,149.27
pa,-0.65,149.27
pa,-0.818,149.481
pa,-1.005,149.769
pa,-1.021,150.023
pa,-1.123,150.344
pa,-1.224,150.717
pa,-1.308,151.089
pa,-1.46,151.427
pa,-1.646,151.816
pa,-1.865,152.155
pa,-2.134,152.578
pa,-2.15,152.916
pa,-2.2,153.119
pa,-2.436,153.39
pa,-2.604,153.542
pa,-2.688,153.711
pa,-3.041,153.882
pa,-3.327,154.035
pa,-3.612,154.256
pa,-3.948,154.359
pa,-4.283,154.7
pa,-4.55,154.955
pa,-4.887,154.992
pa,-5.24,154.978
pa,-5.581,154.592
pa,-5.901,154.545
pa,-6.423,154.533
pa,-6.858,154.73
pa,-7.293,154.927
pa,-7.293,154.927
pa,-7.489,155.454
pa,-7.489,155.454
pa,-7.706,155.812
pa,-7.884,156.047
pa,-8.174,156.296
pa,-8.174,156.296
pa,-8.382,156.467
pa,-8.563,156.706
pa,-8.602,156.782
pa,-8.615,156.858
pa,-8.642,156.935
pa,-8.706,157.049
pa,-8.746,157.177
pa,-8.784,157.241
pa,-8.823,157.317
pa,-8.9,157.419
pa,-8.965,157.572
pa,-9.004,157.648
pa,-9.068,157.724
pa,-9.107,157.827
pa,-9.159,157.916
pa,-9.21,157.992
pa,-9.249,158.056
pa,-9.313,158.145
pa,-9.39,158.273
pa,-9.442,158.388
pa,-9.481,158.478
pa,-9.507,158.58
pa,-9.546,158.709
pa,-9.559,158.773
pa,-9.585,158.85
pa,-9.624,158.926
pa,-9.65,159.003
pa,-9.688,159.068
pa,-9.726,159.119
pa,-9.765,159.17
pa,-9.829,159.221
pa,-9.88,159.285
pa,-9.931,159.362
pa,-9.969,159.439
pa,-10.021,159.503
pa,-10.084,159.58
pa,-10.123,159.644
pa,-10.174,159.708
pa,-10.2,159.772
pa,-10.251,159.837
pa,-10.277,159.914
pa,-10.315,159.978
pa,-10.379,160.068
pa,-10.417,160.132
pa,-10.468,160.21
pa,-10.519,160.287
pa,-10.57,160.364
pa,-10.634,160.493
pa,-10.672,160.544
pa,-10.723,160.622
pa,-10.787,160.725
pa,-10.838,160.776
pa,-10.914,160.867
pa,-10.965,160.931
pa,-11.029,160.996
pa,-11.054,161.06
pa,-11.13,161.125
pa,-11.168,161.202
pa,-11.194,161.306
pa,-11.232,161.384
pa,-11.245,161.461
pa,-11.283,161.552
pa,-11.321,161.72
pa,-11.359,161.798
pa,-11.397,161.901
pa,-11.422,162.018
pa,-11.434,162.109
pa,-11.422,162.225
pa,-11.421,162.354
pa,-11.421,162.484
pa,-11.382,162.626
pa,-11.356,162.833
pa,-11.311,163.053
pa,-11.291,163.195
pa,-11.265,163.311
pa,-11.238,163.505
pa,-11.199,163.699
pa,-11.185,163.854
pa,-11.158,163.996
pa,-11.144,164.151
pa,-11.118,164.267
pa,-11.091,164.409
pa,-11.09,164.512
pa,-11.114,164.641
pa,-11.164,164.758
pa,-11.2,164.901
pa,-11.287,165.07
pa,-11.411,165.252
pa,-11.549,165.396
pa,-11.686,165.514
pa,-11.887,165.621
pa,-12.127,165.715
pa,-12.316,165.77
pa,-12.517,165.838
pa,-12.744,165.894
pa,-12.87,165.909
pa,-13.072,165.952
pa,-13.261,166.02
pa,-13.513,166.09
pa,-13.676,166.132
pa,-13.779,166.154
pa,-13.779,166.154
pa,-13.649,167.157
pa,-13.515,168.159
pa,-13.514,168.596
pa,-13.602,168.577
pa,-13.63,168.792
pa,-13.639,169.026
pa,-13.651,169.234
pa,-13.8,169.231
pa,-13.811,169.456
pa,-13.808,169.622
pa,-13.824,169.739
pa,-13.954,169.739
pa,-13.974,170.15
pa,-13.942,170.638
pa,-14.088,170.642
pa,-14.093,170.945
pa,-14.083,171.181
pa,-14.066,171.295
pa,-13.793,171.296
pa,-13.75,171.619
pa,-13.678,171.972
pa,-13.569,172.163
pa,-13.481,172.3
pa,-13.435,172.434
pa,-13.411,172.571
pa,-13.411,172.571
pa,-13.489,173.049
pa,-13.517,173.671
pa,-13.295,173.941
pa,-13.396,174.482
pa,-13.415,174.661
pa,-13.395,174.784
pa,-13.335,174.898
pa,-13.244,175.314
pa,-13.326,175.659
pa,-13.422,175.947
pa,-13.643,176.021
pa,-13.672,176.256
pa,-13.731,176.618
pa,-13.853,176.966
pa,-13.948,177.167
pa,-14.055,177.417
pa,-14.055,177.417
pa,-14.309,178.029
pa,-14.501,178.469
pa,-14.784,179.012
pa,-14.975,179.389
pa,-15.218,179.79
pa,-15.542,-179.739
pa,-15.542,-179.739
pa,-15.527,-179.444
pa,-15.527,-179.444
pa,-14.936,-179.288
pa,-14.928,-179.048
pa,-14.224,-178.888
pa,-14.23,-178.768
pa,-13.986,-178.733
pa,-14.317,-178.24
pa,-14.646,-177.746
pa,-14.706,-177.415
pa,-14.671,-176.88
pa,-14.634,-176.346
pa,-14.634,-176.346
pa,-14.478,-175.865
pa,-14.407,-175.309
pa,-14.334,-174.754
pa,-14.379,-174.083
pa,-14.534,-173.836
pa,-14.534,-173.836
pa,-14.584,-173.407
pa,-14.584,-173.407
pa,-14.697,-173.273
pa,-14.785,-173.13
pa,-14.867,-172.939
pa,-15.033,-172.774
pa,-15.151,-172.602
pa,-15.373,-172.428
pa,-15.561,-172.355
pa,-15.732,-172.331
pa,-16.041,-172.3
pa,-16.332,-172.307
pa,-16.716,-172.311
pa,-16.963,-172.335
pa,-17.271,-172.374
pa,-17.677,-172.445
pa,-17.935,-172.54
pa,-18.152,-172.591
pa,-18.483,-172.698
pa,-18.777,-172.786
pa,-19.071,-172.874
pa,-19.461,-172.97
pa,-19.779,-173.053
pa,-20.204,-173.218
pa,-20.586,-173.403
pa,-20.893,-173.551
pa,-21.248,-173.703
pa,-21.526,-173.818
pa,-21.915,-173.952
pa,-22.29,-174.139
pa,-22.617,-174.323
pa,-22.906,-174.489
pa,-23.221,-174.663
pa,-23.513,-174.842
pa,-23.75,-174.985
pa,-23.75,-174.985
pa,-24.07,-175.102
pa,-24.472,-175.209
pa,-24.836,-175.229
pa,-25.142,-175.261
pa,-25.426,-175.297
pa,-25.73,-175.382
pa,-26.025,-175.415
pa,-26.437,-175.423
pa,-26.857,-175.4
pa,-27.318,-175.545
pa,-27.784,-175.785
pa,-28.264,-175.885
pa,-28.697,-175.995
pa,-29.065,-176.078
pa,-29.469,-176.153
pa,-29.881,-176.339
pa,-30.322,-176.547
pa,-30.678,-176.69
pa,-31.037,-176.919
pa,-31.452,-177.108
pa,-31.793,-177.301
pa,-31.957,-177.538
pa,-32.203,-177.649
pa,-32.696,-177.666
pa,-33.191,-177.81
pa,-33.58,-177.981
pa,-33.846,-178.208
pa,-34.241,-178.294
pa,-34.485,-178.413
pa,-34.706,-178.539
pa,-35.022,-178.641
pa,-35.542,-179.044
pa,-36.179,-179.371
pa,-36.793,-179.811
pa,-37.476,179.838
pa,-38.205,179.569
pa,-38.538,179.366
pa,-38.889,179.215
pa,-39.23,179.125
pa,-39.685,178.95
pa,-40.087,178.792
pa,-40.424,178.566
pa,-40.807,178.284
pa,-41.188,178.015
pa,-41.5,177.607
pa,-41.657,177.123
pa,-41.756,176.673
pa,-41.91,176.081
pa,-42.059,175.503
pa,-42.059,175.503
pa,-42.122,174.988
pa,-42.201,174.304
pa,-42.291,173.724
pa,-42.392,173.126
pa,-42.483,172.593
pa,-42.616,171.859
pa,-42.675,171.473
pa,-42.743,171.277
pa,-42.932,170.995
pa,-43.088,170.638
pa,-43.358,170.103
pa,-43.594,169.647
pa,-43.845,169.136
pa,-44.022,168.77
pa,-44.022,168.77
pa,-44.166,168.488
pa,-44.33,168.081
pa,-44.466,167.688
pa,-44.648,167.368
pa,-44.826,167.1
pa,-44.987,166.951
pa,-44.987,166.951
pa,-45.211,166.71
pa,-45.35,166.537
pa,-45.515,166.377
pa,-45.736,166.205
pa,-45.887,166.019
pa,-45.958,165.92
pa,-46.065,165.733
pa,-46.19,165.427
pa,-46.405,165.168
pa,-46.601,165.021
pa,-46.783,164.943
pa,-47.011,164.923
pa,-47.148,164.838
pa,-47.256,164.739
pa,-47.444,164.699
pa,-47.521,164.651
pa,-47.658,164.528
pa,-47.76,164.48
pa,-47.92,164.483
pa,-48.059,164.398
pa,-48.202,164.389
pa,-48.274,164.309
pa,-48.429,164.287
pa,-48.592,164.215
pa,-48.742,164.13
pa,-48.917,163.964
pa,-49.116,163.868
pa,-49.322,163.74
pa,-49.573,163.545
pa,-49.761,163.448
pa,-49.847,163.412
pa,-49.985,163.296
pa,-50.079,163.235
pa,-50.079,163.235
pa,-50.273,163.047
pa,-50.369,162.963
pa,-50.443,162.785
pa,-50.55,162.594
pa,-50.668,162.453
pa,-50.817,162.273
pa,-50.962,162.049
pa,-51.118,161.825
pa,-51.192,161.716
pa,-51.399,161.542
pa,-51.542,161.368
pa,-51.751,161.162
pa,-51.924,161.026
pa,-52.166,160.762
pa,-52.292,160.671
pa,-52.433,160.535
pa,-52.634,160.342
pa,-52.822,160.092
pa,-52.991,159.905
pa,-53.17,159.731
pa,-53.345,159.512
pa,-53.598,159.318
pa,-53.62,159.216
pa,-53.812,159.142
pa,-54.088,158.985
pa,-54.308,158.885
pa,-54.559,158.74
pa,-54.689,158.674
pa,-54.928,158.618
pa,-55.047,158.596
pa,-55.272,158.54
pa,-55.522,158.465
pa,-55.779,158.332
pa,-56.022,158.226
pa,-56.165,158.153
pa,-56.31,158.042
pa,-56.438,157.944
pa,-56.725,157.823
pa,-56.992,157.703
pa,-57.23,157.64
pa,-57.474,157.615
pa,-57.783,157.62
pa,-58.068,157.751
pa,-58.334,157.92
pa,-58.605,158.121
pa,-58.779,158.267
pa,-58.858,158.385
pa,-59.071,158.65
pa,-59.305,158.972
pa,-59.511,159.186
pa,-59.732,159.413
pa,-59.939,159.691
pa,-60.005,159.803
pa,-60.005,159.803
pa,-60.504,160.327
pa,-61.053,160.74
pa,-61.384,161.129
pa,-61.457,161.228
pa,-61.457,161.228
PM,8.731,-76.684
PM,9.065,-76.765
PM,9.376,-76.924
PM,9.631,-77.083
PM,9.9,-77.291
PM,10.098,-77.499
PM,10.27,-77.679
PM,10.432,-77.922
PM,10.547,-78.129
PM,10.615,-78.229
PM,10.639,-78.427
PM,10.653,-78.746
PM,10.579,-78.97
PM,10.479,-79.151
PM,10.415,-79.234
PM,10.431,-79.432
PM,10.389,-79.748
PM,10.305,-80.105
PM,10.271,-80.365
PM,10.154,-80.636
PM,10.058,-80.879
PM,10.058,-80.879
PM,9.935,-81.079
PM,9.778,-81.306
PM,9.587,-81.469
PM,9.444,-81.654
PM,9.44,-82.08
PM,9.509,-82.313
PM,9.599,-82.525
PM,9.77,-82.802
PM,9.873,-83.021
PM,10.053,-83.209
PM,10.209,-83.465
PM,10.321,-83.782
PM,10.448,-84.073
PM,10.537,-84.424
PM,10.593,-84.746
PM,10.653,-85.124
PM,10.627,-85.435
PM,10.567,-85.716
PM,10.489,-85.969
PM,10.388,-86.248
PM,10.235,-86.648
PM,10.235,-86.648
PM,9.938,-86.449
PM,9.684,-86.204
PM,9.423,-85.91
PM,9.203,-85.612
PM,9.089,-85.38
PM,8.937,-85.044
PM,8.772,-84.686
PM,8.637,-84.419
PM,8.474,-84.158
PM,8.3,-84.007
PM,8.182,-83.838
PM,8.044,-83.605
PM,7.928,-83.36
PM,7.849,-83.233
PM,7.592,-83.074
PM,7.366,-82.875
PM,7.366,-82.875
PM,7.303,-82.811
PM,7.283,-82.748
PM,7.278,-82.686
PM,7.307,-82.617
PM,7.296,-82.492
PM,7.251,-82.338
PM,7.129,-82.273
PM,7.041,-82.202
PM,7.008,-82.125
PM,6.967,-82.09
PM,6.95,-81.944
PM,6.978,-81.889
PM,7.061,-81.741
PM,7.061,-81.741
PM,7.039,-81.584
PM,7.055,-81.487
PM,7.099,-81.342
PM,7.172,-81.163
PM,7.222,-81.038
PM,7.294,-80.894
PM,7.358,-80.784
PM,7.415,-80.687
PM,7.335,-80.539
PM,7.221,-80.363
PM,7.133,-80.25
PM,7.133,-80.25
PM,7.101,-80.096
PM,7.16,-79.846
PM,7.184,-79.658
PM,7.228,-79.47
PM,7.301,-79.24
PM,7.319,-78.982
PM,7.329,-78.751
PM,7.337,-78.646
PM,7.337,-78.646
PM,7.51,-78.228
PM,7.637,-78.013
PM,7.829,-77.707
PM,8.012,-77.534
PM,8.105,-77.331
PM,8.19,-77.149
PM,8.443,-76.906
PM,8.731,-76.684
PM,8.731,-76.684
ps,22.043,120.425
ps,20.631,120.29
ps,19.487,120.115
ps,18.201,119.279
ps,16.84,119.248
ps,15.955,121.145
ps,15.023,123.959
ps,14.132,125.15
ps,13.306,125.494
ps,12.265,126.137
ps,11.63,126.24
ps,10.296,126.573
ps,9.449,126.824
ps,8.75,127.053
ps,8.136,127.219
ps,7.292,127.234
ps,4.763,128.151
ps,3.114,128.998
ps,2.671,129.217
ri,21.905,-108.582
ri,21.774,-108.669
ri,21.643,-108.784
ri,21.536,-108.868
ri,21.451,-108.936
ri,21.347,-108.977
ri,21.253,-108.809
ri,21.068,-108.915
ri,20.949,-109.013
ri,20.824,-109.111
ri,20.739,-109.194
ri,20.643,-109.261
ri,20.558,-109.285
ri,20.5,-109.187
ri,20.397,-109.215
ri,20.242,-109.319
ri,20.176,-109.378
ri,20.142,-109.373
ri,20.027,-109.45
ri,19.806,-109.16
ri,19.625,-108.903
ri,19.55,-108.896
ri,19.384,-108.534
ri,19.224,-108.198
ri,19.107,-108.233
ri,18.936,-107.816
ri,18.863,-107.523
ri,18.756,-107.272
ri,18.647,-107.002
ri,18.59,-106.756
ri,18.544,-106.527
ri,18.52,-106.244
ri,18.281,-106.281
ri,18.12,-106.311
ri,18.016,-106.318
ri,17.929,-106.308
ri,17.881,-105.586
ri,17.881,-105.586
ri,18.14,-105.51
ri,18.355,-105.442
ri,18.551,-105.352
ri,18.762,-105.247
ri,18.762,-105.247
ri,18.981,-105.546
ri,19.164,-105.739
ri,19.402,-105.949
ri,19.644,-106.121
ri,19.916,-106.271
ri,20.203,-106.352
ri,20.428,-106.385
ri,20.638,-106.387
ri,20.84,-106.381
ri,21.121,-106.442
ri,21.184,-106.525
ri,21.235,-106.551
ri,21.311,-106.624
ri,21.483,-106.757
ri,21.64,-106.808
ri,21.716,-106.862
ri,21.799,-106.89
ri,21.799,-106.89
ri,21.754,-107.046
ri,21.752,-107.171
ri,21.748,-107.393
ri,21.742,-107.586
ri,21.74,-107.774
ri,21.686,-107.928
ri,21.72,-108.114
ri,21.835,-108.397
ri,21.905,-108.582
ri,21.905,-108.582
sa,-28.941,-12.533
sa,-28.213,-12.746
sa,-28.321,-13.272
sa,-27.443,-13.482
sa,-26.564,-13.69
sa,-26.586,-13.816
sa,-25.738,-14.049
sa,-25.648,-13.663
sa,-24.887,-13.811
sa,-24.777,-13.28
sa,-24.146,-13.426
sa,-23.514,-13.57
sa,-23.544,-13.664
sa,-22.829,-13.829
sa,-22.73,-13.34
sa,-22.63,-12.851
sa,-22.379,-12.91
sa,-22.267,-12.364
sa,-22.153,-11.819
sa,-21.752,-11.936
sa,-21.735,-11.85
sa,-21.209,-12.007
sa,-21.176,-11.763
sa,-20.299,-11.971
sa,-20.278,-11.852
sa,-19.825,-11.945
sa,-19.935,-12.263
sa,-19.341,-12.37
sa,-18.747,-12.477
sa,-18.785,-12.759
sa,-18.287,-12.86
sa,-17.79,-12.96
sa,-17.893,-13.519
sa,-17.995,-14.079
sa,-17.386,-14.224
sa,-16.777,-14.369
sa,-16.765,-14.238
sa,-16.433,-14.302
sa,-16.323,-13.77
sa,-16.212,-13.239
sa,-15.688,-13.383
sa,-15.663,-13.226
sa,-14.849,-13.435
sa,-14.036,-13.643
sa,-14.208,-14.478
sa,-13.737,-14.539
sa,-13.265,-14.6
sa,-13.218,-14.41
sa,-12.577,-14.55
sa,-12.656,-14.791
sa,-12.32,-14.861
sa,-12.339,-14.908
sa,-11.885,-15.006
sa,-11.771,-14.511
sa,-11.655,-14.018
sa,-11.539,-13.524
sa,-11.421,-13.031
sa,-10.623,-13.174
sa,-9.825,-13.315
sa,-9.794,-13.166
sa,-9.276,-13.248
sa,-9.225,-13.023
sa,-8.374,-13.191
sa,-8.411,-13.357
sa,-7.889,-13.489
sa,-7.367,-13.621
sa,-7.165,-12.807
sa,-6.961,-11.993
sa,-6.755,-11.181
sa,-6.02,-11.267
sa,-5.93,-11.022
sa,-5.377,-11.167
sa,-5.415,-11.516
sa,-4.942,-11.604
sa,-5.026,-12.018
sa,-4.609,-12.145
sa,-4.587,-12.039
sa,-4.103,-12.097
sa,-3.972,-11.765
sa,-3.493,-11.898
sa,-3.013,-12.029
sa,-2.855,-11.834
sa,-2.4,-11.999
sa,-1.945,-12.164
sa,-2.099,-12.701
sa,-1.507,-12.93
sa,-0.915,-13.158
sa,-1.108,-13.909
sa,-1.301,-14.659
sa,-1.493,-15.41
sa,-1.073,-15.565
sa,-1.143,-15.841
sa,-0.52,-16.037
sa,-0.556,-16.252
sa,0.299,-16.498
sa,0.269,-16.757
sa,0.15,-17.323
sa,0.031,-17.889
sa,-0.073,-18.369
sa,-0.176,-18.85
sa,-0.333,-19.675
sa,-0.497,-20.49
sa,-0.588,-21.017
sa,-0.68,-21.544
sa,-0.796,-22.381
sa,-0.88,-22.936
sa,-0.964,-23.49
sa,-1.034,-24.051
sa,-1.103,-24.612
sa,-0.245,-24.821
sa,0.614,-25.029
sa,0.556,-25.659
sa,0.498,-26.289
sa,1.159,-26.474
sa,1.062,-27.315
sa,1.007,-27.831
sa,0.953,-28.346
sa,0.849,-29.21
sa,0.797,-29.92
sa,1.607,-30.027
sa,1.643,-30.736
sa,2.449,-30.811
sa,3.255,-30.887
sa,4.061,-30.962
sa,4.036,-31.437
sa,4.011,-31.912
sa,3.986,-32.387
sa,3.96,-32.862
sa,4.804,-32.92
sa,5.647,-32.978
sa,5.649,-33.507
sa,6.076,-33.514
sa,6.104,-33.62
sa,6.618,-33.624
sa,6.616,-34.494
sa,6.614,-35.363
sa,6.935,-35.367
sa,7.023,-36.047
sa,7.363,-36.058
sa,7.401,-36.851
sa,7.654,-36.865
sa,7.679,-37.536
sa,7.703,-38.206
sa,8.14,-38.221
sa,8.159,-38.701
sa,8.179,-39.181
sa,8.197,-39.661
sa,8.215,-40.141
sa,8.815,-40.12
sa,8.841,-40.652
sa,9.373,-40.64
sa,9.389,-40.865
sa,9.973,-40.861
sa,9.979,-41.083
sa,10.787,-41.087
sa,10.812,-41.559
sa,10.836,-42.031
sa,10.86,-42.504
sa,10.883,-42.976
sa,10.905,-43.448
sa,10.927,-43.921
sa,11.506,-43.903
sa,12.085,-43.885
sa,12.101,-44.278
sa,12.626,-44.262
sa,12.68,-45.037
sa,13.336,-45.049
sa,13.992,-45.061
sa,14.026,-45.142
sa,14.647,-45.136
sa,15.267,-45.13
sa,15.36,-45.947
sa,15.451,-46.766
sa,15.451,-46.766
sa,15.804,-47.398
sa,15.957,-47.693
sa,16.013,-48.515
sa,16.035,-49.207
sa,15.983,-49.803
sa,15.87,-50.467
sa,16.073,-51.024
sa,16.321,-51.661
sa,16.567,-52.304
sa,16.761,-52.881
sa,16.956,-53.46
sa,17.136,-54.156
sa,17.309,-54.852
sa,17.784,-55.484
sa,18.258,-56.118
sa,18.694,-56.804
sa,19.052,-57.493
sa,19.192,-58.309
sa,19.325,-59.13
sa,19.455,-59.949
sa,19.208,-60.753
sa,18.959,-61.553
sa,18.959,-61.553
sa,18.889,-60.912
sa,18.595,-60.729
sa,18.513,-60.534
sa,18.191,-60.278
sa,17.823,-60.051
sa,17.548,-59.819
sa,17.243,-59.465
sa,16.912,-59.088
sa,16.397,-58.824
sa,15.991,-58.801
sa,15.77,-58.692
sa,15.412,-58.666
sa,15.284,-58.526
sa,15.15,-58.288
sa,14.864,-57.913
sa,14.499,-57.791
sa,13.874,-57.711
sa,13.102,-57.568
sa,12.427,-57.468
sa,11.661,-57.424
sa,11.144,-57.533
sa,10.634,-57.762
sa,10.16,-58.157
sa,10.16,-58.157
sa,10.19,-58.639
sa,10.22,-59.121
sa,10.295,-59.988
sa,10.345,-60.457
sa,10.395,-60.927
sa,10.427,-61.542
sa,10.459,-62.158
sa,10.482,-62.641
sa,10.509,-63.233
sa,10.532,-63.878
sa,10.532,-63.878
sa,10.519,-64.21
sa,10.474,-64.508
sa,10.539,-64.997
sa,10.6,-65.121
sa,10.615,-65.526
sa,10.653,-65.964
sa,10.662,-66.437
sa,10.667,-66.87
sa,10.592,-67.499
sa,10.499,-67.961
sa,10.499,-67.961
sa,10.511,-68.131
sa,10.535,-68.35
sa,10.502,-68.507
sa,10.455,-68.67
sa,10.299,-68.976
sa,10.196,-69.14
sa,10.121,-69.297
sa,9.976,-69.511
sa,9.797,-69.696
sa,9.582,-69.875
sa,9.388,-70.081
sa,9.139,-70.358
sa,9.014,-70.514
sa,8.876,-70.727
sa,8.807,-70.925
sa,8.661,-71.081
sa,8.571,-71.208
sa,8.453,-71.456
sa,8.342,-71.696
sa,8.195,-71.795
sa,8.105,-71.915
sa,7.903,-72.091
sa,7.819,-72.246
sa,7.7,-72.437
sa,7.568,-72.359
sa,7.323,-72.064
sa,7.198,-72.071
sa,7.03,-72.05
sa,6.681,-71.889
sa,6.465,-71.903
sa,6.262,-71.924
sa,6.046,-72.079
sa,5.788,-72.149
sa,5.537,-72.198
sa,5.264,-72.353
sa,5.118,-72.633
sa,4.936,-72.773
sa,4.741,-72.92
sa,4.413,-73.13
sa,4.308,-73.326
sa,4.168,-73.592
sa,3.979,-73.78
sa,3.819,-73.815
sa,3.56,-73.927
sa,3.42,-74.101
sa,3.294,-74.345
sa,3.022,-74.589
sa,2.791,-74.875
sa,2.498,-75.21
sa,2.281,-75.433
sa,1.932,-75.774
sa,1.618,-75.989
sa,1.506,-76.254
sa,1.276,-76.574
sa,1.101,-76.922
sa,0.899,-77.332
sa,0.586,-77.707
sa,0.148,-78.005
sa,0.148,-78.005
sa,-0.234,-78.193
sa,-0.748,-78.437
sa,-1.421,-78.667
sa,-1.994,-78.929
sa,-2.279,-79.225
sa,-2.472,-79.497
sa,-2.643,-79.803
sa,-2.883,-80.206
sa,-3.074,-80.575
sa,-3.264,-80.977
sa,-3.268,-81.302
sa,-3.245,-81.599
sa,-3.245,-81.599
sa,-3.721,-81.926
